year,genre,country
2008,"Drama, Romance","Palestine, Belgium, France, Spain, Switzerland"
2010,Drama,United States
2007,"Action, Drama",Thailand
2009,Comedy,United States
2013,"Action, Biography, Drama","United States, United Kingdom"
2008,"Action, Comedy",Japan
2009,Drama,United States
2016,"Crime, Drama","Italy, United States"
2008,Horror,United States
2008,"Biography, Drama, History",United States
2009,"Action, Comedy","India, United States"
2019,"Comedy, Drama, Fantasy",India
2019,"Action, Thriller",India
2019,"Adventure, Comedy, Horror",Russia
2019,"Drama, Sport",India
2020,"Drama, Romance",Japan
2020,"Crime, Drama, Thriller",Argentina
2020,"Action, Drama",India
2007,"Comedy, Crime, Drama",Hong Kong
2019,Comedy,Russia
2009,Drama,Germany
2009,Drama,Germany
2009,"Comedy, Drama, Romance",United States
2005,Drama,Iran
2008,"Biography, Comedy, Drama",United States
1977,"Crime, Drama, Romance",Iran
2012,Animation,United States
2000,"Drama, Romance",Iran
2019,Horror,Japan
2008,Action,Russia
2008,"Drama, Romance",France
2008,Drama,Hungary
2008,"Drama, Romance",United States
2007,"Comedy, Romance",Greece
2008,"Comedy, Crime",India
2008,"Crime, Drama, Mystery",Japan
2007,"Comedy, Fantasy, Horror",Turkey
2008,"Biography, Crime, Drama",Brazil
2008,"Crime, Thriller",Netherlands
2008,"Comedy, Romance",France
2008,"Comedy, Crime, Drama","Hungary, Sweden, Ireland"
2007,"Drama, Music, Romance",Turkey
2011,"Adventure, Comedy, Sci-Fi","United States, United Kingdom"
2007,"Comedy, Drama",Greece
2007,Comedy,Greece
2008,Drama,South Korea
2008,"Drama, History, Romance","Germany, Albania"
2019,Drama,Serbia
2007,"Comedy, Drama",Colombia
2008,"Drama, History, Romance",Canada
2020,"Drama, Romance, Sport",Russia
2007,Drama,Hungary
2007,Drama,United States
2007,Drama,Sweden
2019,"Comedy, Drama, Family",South Korea
2019,"Comedy, Drama, Romance",United States
2009,Comedy,United States
2010,"Crime, Drama, Mystery","China, United States"
2020,Comedy,Denmark
2019,"Crime, Drama",South Korea
2019,Comedy,Israel
2020,"Drama, Romance",India
2019,"Biography, Drama, Romance",Indonesia
2019,"Comedy, Drama, Family",Indonesia
2008,"Comedy, Drama, Romance",France
2012,Comedy,United States
2011,"Action, Adventure, Horror","United States, Russia"
2020,Action,United States
2008,"Horror, Thriller",United Kingdom
2007,"Comedy, Drama, Romance",India
2008,Drama,United States
2007,"Comedy, Drama",Italy
2020,Drama,Italy
2020,Comedy,Italy
2007,"Comedy, Drama",Canada
2010,Drama,United States
2010,"Action, Adventure, Horror",United States
2009,"Comedy, Romance",United States
2019,"Drama, Family",India
2020,"Comedy, Drama, Romance",Italy
2008,Drama,"Netherlands, Luxembourg"
2007,Drama,"France, Italy"
2007,Drama,Iran
2007,"Crime, Drama","Italy, Switzerland"
2007,Drama,Russia
2007,"Drama, Romance, War","France, Lebanon, United Kingdom"
2007,"Comedy, Drama",Poland
2007,Drama,Taiwan
2008,"Comedy, Horror",United States
2008,"Drama, Horror, Thriller",United Kingdom
2009,"Drama, Horror, Thriller",United States
2020,Drama,United Kingdom
2007,Drama,Canada
2007,Drama,"France, South Korea"
2007,Drama,"Philippines, Netherlands"
2010,"Biography, Drama, Sport",United States
2009,"Comedy, Romance","Canada, France"
2019,"Comedy, Drama, Musical",Mexico
2020,"Comedy, Crime",Argentina
2008,"Drama, Romance",United States
2007,Drama,Turkey
2020,Comedy,Italy
2009,"Comedy, Romance","United States, Canada"
2009,"Crime, Drama",United States
2008,Thriller,"Greece, Cyprus"
2020,Horror,Spain
2008,"Comedy, Family",Denmark
2009,"Drama, Thriller",United States
2008,Drama,Russia
2007,Drama,United Kingdom
2008,Drama,Pakistan
2008,"Animation, Action, Adventure",Denmark
2008,"Drama, History",Netherlands
2008,Drama,Spain
2008,Drama,United States
2019,"Drama, History",United States
2019,"Action, Adventure",India
2020,Comedy,United States
2019,Crime,France
2019,Comedy,Mexico
2019,Drama,India
2020,Drama,India
2020,Drama,India
2020,Comedy,France
2020,"Action, Comedy, Drama",India
2019,Romance,Malaysia
2007,Comedy,Japan
2019,"Drama, Romance",United States
2008,"Comedy, Drama",United States
2008,Horror,United States
2009,"Fantasy, History, Romance","Czech Republic, United States"
2006,"Action, Drama",United States
2009,"Action, Comedy, Crime",United States
2007,"Action, Sci-Fi, Thriller",Russia
2009,"Comedy, Horror, Thriller",United States
2008,"Horror, Thriller",United States
2007,Comedy,United States
2007,Drama,Iran
2007,"Comedy, Drama",France
2007,"Crime, Drama",Philippines
2019,"Comedy, Horror, Thriller",India
2019,Drama,Hong Kong
2019,"Drama, Romance",Canada
2020,"Drama, Musical, Romance",India
2008,"Crime, Drama, Thriller","United Kingdom, Canada"
2019,"Animation, Drama, Family",Japan
2002,"Animation, Adventure, Drama",France
2006,Drama,Japan
2007,Comedy,Japan
2010,Drama,United Kingdom
2009,"Action, Adventure, Family","United States, Mexico, Japan, Hong Kong, United Kingdom"
2008,Horror,United States
2008,"Drama, Horror, Thriller",Australia
2019,Thriller,Bangladesh
2019,"Comedy, Drama","Uruguay, Argentina"
2019,Horror,United States
2019,"Comedy, Horror",India
2019,Comedy,Russia
2020,Romance,India
2007,"Comedy, Crime, Drama",India
2008,"Biography, Drama, Sport",South Africa
2008,"Biography, Drama, History",Australia
2008,"Drama, Fantasy, Romance",United States
2008,Drama,"Italy, France, Romania"
2009,Comedy,Brazil
2008,Comedy,Philippines
2020,"Comedy, Crime",Romania
2020,Thriller,United States
2020,Comedy,United States
2020,"Action, Drama",India
2019,Drama,India
2007,Horror,Japan
2008,Drama,"France, Germany"
2010,"Crime, Horror, Thriller",United States
2009,"Comedy, Horror",United Kingdom
2014,"Biography, Drama, Sport",United States
2008,Drama,Spain
2009,"Comedy, Family, Fantasy","United States, United Arab Emirates"
2019,"Comedy, Crime, Drama",Netherlands
2008,"Adventure, Drama, History",Spain
2007,Drama,Netherlands
2020,"Comedy, Romance",South Africa
2008,"Biography, Drama, History",Russia
2010,Drama,Australia
2020,Drama,
2019,Comedy,France
2019,"Animation, Family","Canada, United States"
1985,Romance,Turkey
2008,Drama,"Mexico, Japan, United States"
2020,Drama,"Belgium, France"
2019,"Animation, Comedy",Estonia
2019,"Comedy, Drama",
2019,"Action, Comedy, Crime",South Korea
2007,"Action, Thriller",India
2006,Comedy,India
2007,"Drama, Romance",Philippines
1983,Action,China
2019,"Action, Comedy, Drama",India
2020,Romance,India
2020,Drama,India
2019,"Comedy, Drama",Iran
2019,Comedy,Iran
2020,Thriller,India
2019,"Comedy, Drama, Romance",United States
2010,"Action, Comedy, Romance",United States
2019,"Crime, Mystery, Thriller",Iran
2008,Drama,Spain
2008,Drama,Spain
2008,Drama,United States
2010,Comedy,United States
2009,"Action, Horror, Thriller",United States
2008,Comedy,United States
2008,"Horror, Sci-Fi, Thriller",United States
2010,"Comedy, Drama",United States
2010,Drama,United States
2008,"Drama, Romance","United States, France"
2020,"Action, Adventure, Comedy",United States
2008,Drama,"China, Hong Kong, Japan"
2009,Drama,United States
2010,"Action, Adventure, Sci-Fi",United States
2009,"Horror, Thriller","United States, France, Canada"
2009,"Comedy, Horror, Mystery",United States
1975,"Drama, Romance",Iran
2007,Comedy,Canada
2007,"Comedy, Thriller",Greece
2008,"Biography, Drama, Romance","United Kingdom, Spain"
1976,"Drama, Romance",Iran
1975,"Comedy, Drama",Iran
2019,"Comedy, Drama, Romance",South Korea
2019,Drama,"Bulgaria, Qatar"
2008,"Crime, Drama, Thriller",United Kingdom
2020,Thriller,India
2019,Comedy,Lithuania
2019,Drama,India
2019,Comedy,India
2007,"Action, Adventure, Horror",United States
2007,"Crime, Thriller",Italy
2008,"Crime, Drama, Thriller",United Kingdom
2007,"Comedy, Romance",Germany
2008,"Comedy, Music",United States
2008,"Adventure, Drama",Canada
2009,"Drama, Thriller","Australia, United Kingdom, New Zealand"
2020,Drama,Egypt
2006,"Animation, Action, Adventure",Japan
2019,Drama,South Korea
2003,"Horror, Thriller",Sweden
2007,"Drama, War",Germany
2007,"Comedy, Horror",United States
2007,Comedy,Poland
2001,"Drama, Romance",Iran
2015,"Comedy, Drama, Family",United States
2001,Drama,Iran
2006,"Drama, Romance",Iran
1999,Drama,Iran
2019,"Action, Comedy, Horror",Belgium
2009,Drama,United States
2020,"Action, Drama",Canada
2009,"Action, Mystery, Thriller",India
2007,Action,India
2008,"Drama, Thriller","Romania, Finland"
2008,"Action, Adventure, Comedy",Canada
2008,Family,Denmark
2008,"Comedy, Drama",Canada
2007,Horror,Indonesia
2008,Drama,Lithuania
2008,"Comedy, Drama, Romance",India
2008,Drama,Norway
2008,Comedy,France
2010,Drama,Romania
2008,"Action, Crime, Thriller",India
2008,"Action, Horror, Sci-Fi",Canada
2008,"Adventure, Family",Denmark
2008,"Comedy, Drama, Musical",India
2009,Comedy,Ireland
2008,Comedy,Czech Republic
2020,"Drama, Thriller",United States
2019,Thriller,United States
2020,"Comedy, Romance",India
2019,Music,
2008,"Drama, Romance",Canada
2019,Drama,India
2019,Drama,India
2006,"Comedy, Crime",Iran
2010,"Crime, Thriller",United States
2012,"Horror, Thriller",United States
2019,Drama,Hong Kong
2019,Comedy,Taiwan
2010,"Comedy, Drama",United States
2019,"Crime, Mystery, Thriller",Hong Kong
2007,"Drama, Thriller",Hong Kong
2011,Comedy,United States
2009,"Crime, Drama, Horror",Italy
2019,"Animation, Action, Crime",Japan
2008,"Comedy, Romance",United States
2007,Drama,United Kingdom
2019,"Animation, Action, Crime",Japan
2009,"Comedy, Crime",United States
2009,"Drama, Thriller",United States
2020,Romance,United States
2019,Comedy,Serbia
2019,"Action, Adventure, Family",United States
2020,Sci-Fi,United States
2007,"Crime, Drama",Sweden
2008,Drama,Russia
2019,Drama,China
2019,Family,Sweden
2019,Drama,Italy
2008,Drama,United States
2009,"Action, Adventure, Horror","France, Switzerland, Luxembourg"
2010,"Animation, Comedy, Sci-Fi",United States
2007,Drama,United States
2007,"Comedy, Romance",United States
2012,Drama,United States
2010,"Crime, Thriller",United Kingdom
2010,"Drama, Thriller",United States
2014,"Adventure, Comedy, Family","United Kingdom, France, United States, China"
2007,"Action, Comedy, Crime",Russia
2007,"Drama, Horror",United States
2008,"Horror, Mystery, Thriller",Mexico
2008,Comedy,Denmark
2008,Drama,"Guatemala, United States, Spain"
2008,"Comedy, Drama",Canada
2008,Drama,Japan
1965,War,China
2008,Drama,Sweden
2019,"Animation, Action, Adventure",Japan
2019,"Comedy, Horror",Iceland
2010,Horror,United States
2002,"Animation, Adventure, Family",Iran
2009,"Action, Crime, Thriller","United States, United Kingdom"
2007,Horror,United States
2009,"Drama, Mystery, Thriller",Australia
2008,"Drama, Romance",Spain
2008,Drama,"Portugal, Brazil"
2007,"Comedy, Drama",India
2009,"Action, Crime, Drama","Mexico, United States"
2008,Comedy,France
2008,Comedy,Spain
2008,"Comedy, Drama, Music",United States
2006,Drama,"Iran, United Arab Emirates"
2003,"Comedy, Sci-Fi","India, Australia"
2007,Drama,Russia
2019,Drama,India
2009,"Animation, Adventure, Comedy",Russia
2020,"Horror, Thriller",United States
2007,Drama,United States
1979,Comedy,Iran
2020,Thriller,United States
2009,"Action, Crime, Thriller","United States, Germany"
2020,"Drama, Romance",Indonesia
2008,"Comedy, Drama, Music",Germany
2020,"Drama, Comedy",Finland
2019,Drama,India
2019,Action,
2006,Drama,Iran
2008,Drama,Canada
2020,"Comedy, Drama",India
2007,Drama,Iceland
2007,"Comedy, Romance",United States
2020,Comedy,India
2019,"Action, Crime",India
2019,Drama,Belgium
2009,"Comedy, Drama, Family",United States
2009,Drama,United States
2007,"Drama, Romance","Slovenia, Croatia"
2010,Thriller,Serbia
2019,Drama,Japan
2008,"Comedy, Drama",Iceland
2008,History,Spain
2008,"Comedy, Drama, Music",Norway
2008,"Action, Adventure, Comedy",India
2010,"Action, Adventure, Sci-Fi",Mexico
2009,"Action, Comedy, Crime",United States
2007,"Comedy, Crime, Drama",Japan
2020,"Animation, Action, Adventure",Japan
2019,Thriller,"Philippines, United States"
2020,Mystery,India
2007,Romance,Russia
2019,Thriller,"Argentina, Brazil"
2019,"Action, Crime",United States
2010,"Drama, Romance, Thriller",United Kingdom
2019,Comedy,India
2019,Comedy,India
2020,Comedy,United States
2019,Comedy,Mexico
2019,Drama,United States
2019,"Action, Drama, History",Turkey
2008,"Drama, Horror, Mystery",Japan
2007,"Drama, Musical","Brazil, France, Uruguay"
2019,"Comedy, Crime",Mexico
2020,"Adventure, Comedy, Drama",China
2020,Romance,India
2019,Comedy,Sweden
2008,"Action, Crime, Horror",United States
2008,"Crime, Drama",United States
2010,"Comedy, Crime",United States
2007,"Drama, Horror, Thriller",Canada
2020,"Crime, Thriller",United States
2009,"Comedy, Drama, Fantasy",United Kingdom
2011,"Crime, Drama, Music",United States
2019,Action,South Korea
1997,Drama,India
2009,"Comedy, Drama","Chile, France, Portugal"
2009,"Drama, Romance",United States
2009,"Comedy, Drama","Serbia, United States, Germany"
2007,Drama,Poland
2008,"Action, Thriller",Germany
2008,"Action, Drama, Thriller",Norway
2009,"Drama, Horror, Thriller",Australia
2009,"Comedy, Drama",United Kingdom
2008,"Horror, Thriller",United States
2020,"Action, Adventure, Comedy",Egypt
2019,Action,India
2019,"Drama, Romance",Thailand
2019,"Animation, Action, Adventure",United States
2009,"Comedy, Drama","Australia, United Kingdom"
2007,Drama,France
2007,"Drama, Romance",South Africa
2007,Drama,Brazil
2008,"Action, Crime, Thriller",Germany
2008,Comedy,United States
2008,"Drama, Family",India
2009,"Mystery, Thriller",United States
2007,"Animation, Drama, Family",Japan
2008,"Comedy, Drama",South Korea
2020,Crime,Netherlands
2008,Drama,"Germany, Japan"
2019,Action,Malaysia
2007,"Comedy, Drama",Malaysia
2009,Comedy,"United States, Germany"
2020,"Action, Comedy, Romance",India
2020,Horror,United Kingdom
2019,"Comedy, Drama",Greece
2019,Drama,India
2020,"Drama, History",Venezuela
2007,Comedy,United Kingdom
2007,"Drama, Sport","United Kingdom, India"
2009,Drama,United Kingdom
2009,"Drama, Horror, Thriller",United Kingdom
2010,"Drama, Romance",United States
2019,"Crime, Drama, Thriller",China
2014,"Action, Adventure, Fantasy","United States, United Kingdom, Canada, China"
2020,Drama,India
2009,Thriller,United States
2007,"Animation, Action, Adventure",Japan
2007,"Action, Drama",Hong Kong
2009,"Action, Thriller",United States
2007,Comedy,Canada
2009,"Drama, Romance","United States, Spain"
2009,"Comedy, Drama","Taiwan, Philippines"
2012,"Action, Drama",United States
2020,"Comedy, Drama","Bosnia and Herzegovina, Turkey"
2008,"Comedy, Drama",United States
2004,"Comedy, Horror",India
2019,"Comedy, Drama, Romance",India
2009,Horror,United States
2009,Comedy,United States
2009,"Comedy, Horror, Sci-Fi","United States, Canada"
2019,"Drama, History, Musical",
2019,"Horror, Sci-Fi",
2020,"Comedy, Romance",India
2020,"Comedy, Drama",India
2006,"Action, Comedy, Sci-Fi",Malaysia
2010,"Action, Adventure, Drama","China, Hong Kong"
2020,Drama,India
2019,"Crime, Drama, Thriller",South Korea
2019,Comedy,Iran
2009,"Comedy, Drama, Romance",United States
2020,Thriller,Slovakia
2009,Drama,Germany
2007,Drama,Israel
2011,"Drama, Thriller",United States
2016,"Action, Biography, Drama",United States
2009,"Action, Crime, Mystery",United States
2009,"Horror, Thriller",United States
2020,Horror,Poland
2009,"Drama, History, War","China, Hong Kong"
2009,Drama,United States
2019,"Fantasy, Horror",Estonia
2020,"Horror, Mystery, Thriller",Taiwan
2019,"Drama, Fantasy, Horror",Russia
2009,"History, War","Mongolia, Russia, United States"
2009,"Animation, Family, Fantasy",Sweden
2009,"Biography, Drama, History","France, China, Germany"
2007,"Drama, Horror",South Korea
2010,Drama,India
2009,"Comedy, Romance",United States
2008,Horror,"Finland, Czech Republic"
2008,"Action, Adventure, Comedy","Russia, United Kingdomraine"
2008,Action,France
2019,Thriller,United States
2007,"Horror, Thriller",United States
1991,"Animation, Action, Sci-Fi",Japan
2009,Drama,United States
2009,"Drama, Horror, Mystery",United States
2019,"Adventure, Crime, Mystery",Russia
2019,Drama,Argentina
2008,"Drama, Horror",United Kingdom
1996,History,India
2008,"Drama, Sport","United States, France"
2007,Drama,Mexico
2010,"Biography, Comedy, Drama","United States, Germany"
2020,Comedy,Turkey
2008,"Action, History",Russia
2008,"Comedy, Drama",India
2007,Comedy,Germany
2014,"Biography, Crime, Drama","United States, Canada"
2010,"Drama, Music, Musical",United States
2008,"Crime, Drama",United Kingdom
2010,"Comedy, Drama, Romance",United States
2019,"Drama, Thriller",India
2009,"Horror, Thriller",United States
2007,Comedy,Italy
2008,"Horror, Thriller","Canada, United States"
2009,"Horror, Thriller",United States
2008,"Comedy, Drama",United States
2019,Drama,China
2010,Comedy,"Bulgaria, United Kingdom, Hungary, Republic of North Macedonia, Sweden"
2009,"Adventure, Crime, Drama",Mexico
2007,"Drama, Thriller",South Korea
2009,"Comedy, Drama","United States, France"
2018,Drama,"United Kingdom, United States, France"
2012,"Crime, Drama, Thriller","United States, Mexico"
2011,"Drama, Romance",United States
2009,"Biography, Comedy, Drama",United States
2010,Thriller,United States
2009,"Comedy, Crime",United States
2019,Comedy,Thailand
2008,Drama,"Canada, United States, Germany"
2008,"Action, Comedy, Drama",Japan
2020,Drama,India
2019,"Biography, Crime, Drama",Turkey
2007,Horror,United States
2019,"Animation, Adventure, Comedy",Japan
2008,Comedy,United States
2007,Horror,United States
2010,"Drama, Sci-Fi",United States
2010,Drama,United States
2008,Drama,Indonesia
2007,"Comedy, Romance",India
2010,"Horror, Thriller",United States
2008,"Drama, Horror, Thriller","Ireland, United Kingdom"
2008,"Action, Thriller",United States
